"","Software_name","File_name","Article_id","Alias","ID","XML_tag1","XML_tag2","XML_tag1_content","XML_tag2_content","Publication_year","Journal_title","Publisher"
"184","Spec2d","apj_810_1_60.xml","apj517316, 10.1088/0004-637X/810/1/60, 517316, ApJ99207","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal","The American Astronomical Society"
"185","Spec2d","apj_810_2_90.xml","apj518701, 10.1088/0004-637X/810/2/90, 518701, ApJ97753","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal","The American Astronomical Society"
"186","Spec2d","apj_811_2_90.xml","apj519349, 10.1088/0004-637X/811/2/90, 519349, ApJ98004","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal","The American Astronomical Society"
"187","Spec2d","apj_811_2_91.xml","apj519376, 10.1088/0004-637X/811/2/91, 519376, ApJ99513","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal","The American Astronomical Society"
"188","Spec2d","apj_813_1_53.xml","apj520171, 10.1088/0004-637X/813/1/53, 520171, ApJ99512","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal","The American Astronomical Society"
"189","Spec2d","apj_813_2_126.xml","apj519429, 10.1088/0004-637X/813/2/126, 519429, ApJ98702","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal","The American Astronomical Society"
"190","Spec2d","apj_814_1_26.xml","apj520967, 10.1088/0004-637X/814/1/26, 520967, ApJ98444","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal","The American Astronomical Society"
"191","Spec2d","apj_814_2_104.xml","apj520293, 10.1088/0004-637X/814/2/104, 520293, ApJ99476","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal","The American Astronomical Society"
"192","Spec2d","apj_814_2_108.xml","apj521122, 10.1088/0004-637X/814/2/108, 521122, ApJ100034","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal","The American Astronomical Society"
"193","Spec2d","apj_814_2_84.xml","apj521175, 10.1088/0004-637X/814/2/84, 521175, ApJ99672","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal","The American Astronomical Society"
"194","Spec2d","apj_817_1_11.xml","apj521965, 10.3847/0004-637X/817/1/11, 521965, ApJ98644","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"195","Spec2d","apj_817_2_172.xml","apj522053, 10.3847/0004-637X/817/2/172, 522053, ApJ100615","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"196","Spec2d","apj_818_1_88.xml","apj522396, 10.3847/0004-637X/818/1/88, 522396, ApJ99598","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"197","Spec2d","apj_819_2_135.xml","apj522587, 10.3847/0004-637X/819/2/135, 522587, ApJ100675","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"198","Spec2d","apj_821_1_55.xml","apj522997, 10.3847/0004-637X/821/1/55, 522997, ApJ98840","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"199","Spec2d","apj_822_1_30.xml","apj523068, 10.3847/0004-637X/822/1/30, 523068, ApJ100897","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"200","Spec2d","apj_822_1_51.xml","apj522982, 10.3847/0004-637X/822/1/51, 522982, ApJ98088","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"201","Spec2d","apj_822_2_103.xml","apj523300, 10.3847/0004-637X/822/2/103, 523300, ApJ99543","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"202","Spec2d","apj_823_1_11.xml","apj523568, 10.3847/0004-637X/823/1/11, 523568, ApJ99789","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"203","Spec2d","apj_823_2_157.xml","apj523617, 10.3847/0004-637X/823/2/157, 523617, AAS00051","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"204","Spec2d","apj_824_1_35.xml","apj523654, 10.3847/0004-637X/824/1/35, 523654, ApJ99506","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"205","Spec2d","apj_825_1_40.xml","apjaa240c, 10.3847/0004-637X/825/1/40, aa240c, ApJ97731","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"206","Spec2d","apj_826_1_62.xml","apjaa24f5, 10.3847/0004-637X/826/1/62, aa24f5, ApJ100453","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"207","Spec2d","apj_826_1_73.xml","apj523580, 10.3847/0004-637X/826/1/73, 523580, ApJ101045","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"208","Spec2d","apj_828_1_21.xml","apjaa2fba, 10.3847/0004-637X/828/1/21, aa2fba, ApJ101357","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"209","Spec2d","apj_828_2_67.xml","apjaa2f42, 10.3847/0004-637X/828/2/67, aa2f42, ApJ102023","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"210","Spec2d","apj_829_2_64.xml","apjaa33a2, 10.3847/0004-637X/829/2/64, aa33a2, AAS00567","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"211","Spec2d","apj_831_1_78.xml","apjaa3b68, 10.3847/0004-637X/831/1/78, aa3b68, AAS00288","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"212","Spec2d","apj_831_2_203.xml","apjaa3b14, 10.3847/0004-637X/831/2/203, aa3b14, AAS00075","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"213","Spec2d","apj_831_2_205.xml","apjaa397c, 10.3847/0004-637X/831/2/205, aa397c, ApJ101653","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"214","Spec2d","apj_832_1_67.xml","apjaa3fa7, 10.3847/0004-637X/832/1/67, aa3fa7, AAS00955","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"215","Spec2d","apj_833_1_16.xml","apjaa461f, 10.3847/0004-637X/833/1/16, aa461f, AAS02222","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal","The American Astronomical Society"
"216","Spec2d","apj_834_1_87.xml","apjaa4bcd, 10.3847/1538-4357/834/1/87, aa4bcd, AAS02221","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"217","Spec2d","apj_834_1_9.xml","apjaa4a49, 10.3847/1538-4357/834/1/9, aa4a49, AAS02760","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"218","Spec2d","apj_834_2_205.xml","apjaa4dc1, 10.3847/1538-4357/834/2/205, aa4dc1, AAS00192","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"219","Spec2d","apj_835_2_144.xml","apjaa5425, 10.3847/1538-4357/835/2/144, aa5425, AAS03348","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"220","Spec2d","apj_838_1_11.xml","apjaa5be7, 10.3847/1538-4357/aa5be7, aa5be7, AAS03066","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"221","Spec2d","apj_838_1_63.xml","apjaa64cf, 10.3847/1538-4357/aa64cf, aa64cf, AAS03874","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"222","Spec2d","apj_838_2_110.xml","apjaa667f, 10.3847/1538-4357/aa667f, aa667f, AAS03879","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"223","Spec2d","apj_838_2_83.xml","apjaa6570, 10.3847/1538-4357/aa6570, aa6570, AAS04067","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"224","Spec2d","apj_838_2_87.xml","apjaa63ec, 10.3847/1538-4357/aa63ec, aa63ec, AAS02756","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"225","Spec2d","apj_840_2_78.xml","apjaa6caf, 10.3847/1538-4357/aa6caf, aa6caf, AAS02326","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"226","Spec2d","apj_841_1_7.xml","apjaa6d66, 10.3847/1538-4357/aa6d66, aa6d66, AAS03735","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"227","Spec2d","apj_841_2_111.xml","apjaa6f08, 10.3847/1538-4357/aa6f08, aa6f08, AAS04749","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"228","Spec2d","apj_841_2_83.xml","apjaa6fae, 10.3847/1538-4357/aa6fae, aa6fae, AAS01248","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"229","Spec2d","apj_843_1_46.xml","apjaa740c, 10.3847/1538-4357/aa740c, aa740c, AAS04967","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"230","Spec2d","apj_843_1_6.xml","apjaa767b, 10.3847/1538-4357/aa767b, aa767b, AAS03546","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"231","Spec2d","apj_845_1_74.xml","apjaa7de2, 10.3847/1538-4357/aa7de2, aa7de2, AAS03213","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"232","Spec2d","apj_847_1_4.xml","apjaa8626, 10.3847/1538-4357/aa8626, aa8626, AAS05731","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"233","Spec2d","apj_848_2_114.xml","apjaa8b6c, 10.3847/1538-4357/aa8b6c, aa8b6c, AAS04880","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"234","Spec2d","apj_850_1_5.xml","apjaa9331, 10.3847/1538-4357/aa9331, aa9331, AAS03166","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"235","Spec2d","apj_850_1_51.xml","apjaa956d, 10.3847/1538-4357/aa956d, aa956d, AAS04735","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"236","Spec2d","apj_850_1_66.xml","apjaa937d, 10.3847/1538-4357/aa937d, aa937d, AAS06689","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal","The American Astronomical Society"
"237","Spec2d","apj_852_2_128.xml","apjaa9f26, 10.3847/1538-4357/aa9f26, aa9f26, AAS05459","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2018,"The Astrophysical Journal","The American Astronomical Society"
"238","Spec2d","apj_853_2_179.xml","apjaaa4b4, 10.3847/1538-4357/aaa4b4, aaa4b4, AAS04005","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2018,"The Astrophysical Journal","The American Astronomical Society"
"239","Spec2d","apj_855_2_85.xml","apjaab0a6, 10.3847/1538-4357/aab0a6, aab0a6, AAS08653","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2018,"The Astrophysical Journal","The American Astronomical Society"
"240","Spec2d","apj_856_1_15.xml","apjaab26a, 10.3847/1538-4357/aab26a, aab26a, AAS08190","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2018,"The Astrophysical Journal","The American Astronomical Society"
"241","Spec2d","apj_856_2_171.xml","apjaab207, 10.3847/1538-4357/aab207, aab207, AAS02913","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2018,"The Astrophysical Journal","The American Astronomical Society"
"242","Spec2d","apj_857_1_51.xml","apjaab6b1, 10.3847/1538-4357/aab6b1, aab6b1, AAS07566","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2018,"The Astrophysical Journal","The American Astronomical Society"
"243","Spec2d","apjl_779_2_21.xml","apjl486405, ASJOAB, 10.1088/2041-8205/779/2/L21, 486405, LET30911","2013ApJS..208....5N",1,"ext-link","nlm-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name><",2013,"The Astrophysical Journal Letters","The American Astronomical Society"
"244","Spec2d","apjl_786_2_10.xml","apjl492691, ASJOAB, 10.1088/2041-8205/786/2/L10, 492691, LET31153","2013ApJS..208....5N",1,"ext-link","nlm-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name><",2014,"The Astrophysical Journal Letters","The American Astronomical Society"
"245","Spec2d","apjl_797_1_2.xml","apjl505210, ASJOAB, 10.1088/2041-8205/797/1/L2, 505210, LET32156","2013ApJS..208....5N",1,"ext-link","nlm-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name><",2014,"The Astrophysical Journal Letters","The American Astronomical Society"
"246","Spec2d","apjl_812_1_L2.xml","apjl519704, 10.1088/2041-8205/812/1/L2, 519704, LET33076","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal Letters","The American Astronomical Society"
"247","Spec2d","apjl_812_2_L40.xml","apjl520933, 10.1088/2041-8205/812/2/L40, 520933, LET33185","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal Letters","The American Astronomical Society"
"248","Spec2d","apjl_814_1_L7.xml","apjl521560, 10.1088/2041-8205/814/1/L7, 521560, LET33289","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal Letters","The American Astronomical Society"
"249","Spec2d","apjl_818_2_L28.xml","apjl522717, 10.3847/2041-8205/818/2/L28, 522717, LET33509","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal Letters","The American Astronomical Society"
"250","Spec2d","apjl_825_2_L23.xml","apjlaa2e02, 10.3847/2041-8205/825/2/L23, aa2e02, LET34004","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal Letters","The American Astronomical Society"
"251","Spec2d","apjl_830_1_L21.xml","apjlaa4316, 10.3847/2041-8205/830/1/L21, aa4316, LET34148","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal Letters","The American Astronomical Society"
"252","Spec2d","apjl_856_2_L31.xml","apjlaab603, 10.3847/2041-8213/aab603, aab603, LET35349","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2018,"The Astrophysical Journal Letters","The American Astronomical Society"
"253","Spec2d","apjs_211_2_21.xml","apjs492453, ASJOAB, 10.1088/0067-0049/211/2/21, 492453, ApJS93060","2013ApJS..208....5N",1,"ext-link","nlm-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name><",2014,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"254","Spec2d","apjs_213_1_2.xml","apjs494963, ASJOAB, 10.1088/0067-0049/213/1/2, 494963, ApJ93738","2013ApJS..208....5N",1,"ext-link","nlm-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name><",2014,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"255","Spec2d","apjs_213_2_35.xml","apjs498702, ASJOAB, 10.1088/0067-0049/213/2/35, 498702, ApJS95524","2013ApJS..208....5N",1,"ext-link","nlm-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name><",2014,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"256","Spec2d","apjs_214_2_24.xml","apjs499030, ASJOAB, 10.1088/0067-0049/214/2/24, 499030, ApJS94793","2013ApJS..208....5N",1,"ext-link","nlm-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name><",2014,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"257","Spec2d","apjs_216_1_4.xml","apjs504471, ASJOAB, 10.1088/0067-0049/216/1/4, 504471, ApJS96466","2013ApJS..208....5N",1,"ext-link","nlm-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name><",2015,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"258","Spec2d","apjs_218_2_15.xml","apjs512291, 10.1088/0067-0049/218/2/15, 512291, ApJS97446","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"259","Spec2d","apjs_220_1_10.xml","apjs514954, 10.1088/0067-0049/220/1/10, 514954, ApJS95018","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"260","Spec2d","apjs_221_1_15.xml","apjs520668, 10.1088/0067-0049/221/1/15, 520668, APJS100046","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2015,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"261","Spec2d","apjs_224_1_11.xml","apjs523390, 10.3847/0067-0049/224/1/11, 523390, ApJS101574","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"262","Spec2d","apjs_226_1_5.xml","apjsaa2f41, 10.3847/0067-0049/226/1/5, aa2f41, ApJS102022","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2016,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"263","Spec2d","apjs_228_2_14.xml","apjsaa5462, 10.3847/1538-4365/228/2/14, aa5462, AAS00311","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"264","Spec2d","apjs_229_2_32.xml","apjsaa66cb, 10.3847/1538-4365/aa66cb, aa66cb, ApJS101164","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"265","Spec2d","apjs_231_1_7.xml","apjsaa74b6, 10.3847/1538-4365/aa74b6, aa74b6, AAS03676","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"266","Spec2d","apjs_233_2_21.xml","apjsaa96b0, 10.3847/1538-4365/aa96b0, aa96b0, AAS06723","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2017,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"267","Spec2d","apjs_234_2_21.xml","apjsaaa01c, 10.3847/1538-4365/aaa01c, aaa01c, AAS07598","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2018,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"268","Spec2d","apjs_234_2_36.xml","apjsaaa6c3, 10.3847/1538-4365/aaa6c3, aaa6c3, AAS07485","2013ApJS..208....5N",1,"ext-link","element-citation","2013ApJS..208....5N","
<person-group person-group-type=""author"">
<name>
",2018,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"269","Spec2d","apj_752_1_45.xml","apj430011, ASJOAB, 10.1088/0004-637X/752/1/45, 430011","ascl:1203.003",1,"source","nlm-citation","Astrophysics Source Code Library, record ascl:1203.003","
<person-group person-group-type=""author"">
<name><",2012,"The Astrophysical Journal","The American Astronomical Society"
"270","Spec2d","apj_754_1_17.xml","apj432760, ASJOAB, 10.1088/0004-637X/754/1/17, 432760","ascl:1203.003",1,"source","nlm-citation","Astrophysics Source Code Library, record ascl:1203.003","
<person-group person-group-type=""author"">
<name><",2012,"The Astrophysical Journal","The American Astronomical Society"
"271","Spec2d","apj_757_1_43.xml","apj440500, ASJOAB, 10.1088/0004-637X/757/1/43, 440500","ascl:1203.003",1,"source","nlm-citation","Astrophysics Source Code Library, record ascl:1203.003","
<person-group person-group-type=""author"">
<name><",2012,"The Astrophysical Journal","The American Astronomical Society"
"272","Spec2d","apj_759_1_26.xml","apj446766, ASJOAB, 10.1088/0004-637X/759/1/26, 446766","ascl:1203.003",1,"source","nlm-citation","Astrophysics Source Code Library, record ascl:1203.003","
<person-group person-group-type=""author"">
<name><",2012,"The Astrophysical Journal","The American Astronomical Society"
"273","Spec2d","apj_788_1_88.xml","apj495439, ASJOAB, 10.1088/0004-637X/788/1/88, 495439, ApJ93107","ascl:1203.003",1,"comment","nlm-citation","ascl:1203.003","
<person-group person-group-type=""author"">
<name><",2014,"The Astrophysical Journal","The American Astronomical Society"
"274","Spec2d","apjl_775_1_6.xml","apjl483728, ASJOAB, 10.1088/2041-8205/775/1/L6, 483728, LET30931","ascl:1203.003",1,"fpage","nlm-citation","record ascl:1203.003","
<person-group person-group-type=""author"">
<name><",2013,"The Astrophysical Journal Letters","The American Astronomical Society"
"275","Spec2d","apjs_208_1_5.xml","apjs479035, ASJOAB, 10.1088/0067-0049/208/1/5, 479035, ApJS87158","ascl:1203.003",1,"comment","nlm-citation","ascl:1203.003","
<person-group person-group-type=""author"">
<name><",2013,"The Astrophysical Journal Supplement Series","The American Astronomical Society"
"276","Spec2d","aj_153_3_114.xml","ajaa5932, 10.3847/1538-3881/153/3/114, aa5932, AAS03488","spec2d",0,"source","element-citation"," spec2d: DEEP2 DEIMOS Spectral Pipeline, Astrophysics Source Code Library","
<person-group person-group-type=""author"">
<name>
",2017,"The Astronomical Journal","The American Astronomical Society"
"277","Spec2d","apj_768_1_4.xml","apj465486, ASJOAB, 10.1088/0004-637X/768/1/4, 465486, ApJ88475","spec2d",0,"source","nlm-citation","spec2d, ascl soft","
<person-group person-group-type=""author"">
<name><",2013,"The Astrophysical Journal","The American Astronomical Society"
"278","Spec2d","apj_777_2_98.xml","apj484450, ASJOAB, 10.1088/0004-637X/777/2/98, 484450, ApJ92366","spec2d",0,"source","nlm-citation","spec2d: DEEP2 DEIMOS Spectral Pipeline, Astrophysics Source Code Library","
<person-group person-group-type=""author"">
<name><",2013,"The Astrophysical Journal","The American Astronomical Society"
"279","Spec2d","apj_788_1_88.xml","apj495439, ASJOAB, 10.1088/0004-637X/788/1/88, 495439, ApJ93107","spec2d",0,"source","nlm-citation","spec2d","
<person-group person-group-type=""author"">
<name><",2014,"The Astrophysical Journal","The American Astronomical Society"
